time,open,high,low,close,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot,Plot,Plot,Shapes,Shapes,Plot,Plot
824162400,1.83831,1.85361,1.83671,1.84721,5.851949963924674e+307,6.034112311694781e+307,NaN,5.851949963924674e+307,NaN,NaN,5.851949963924674e+307,6.034112311694781e+307,NaN,5.851949963924674e+307,NaN,NaN,5.851949963924674e+307,6.034112311694781e+307,NaN,5.851949963924674e+307,NaN,NaN
824248800,1.84721,1.8583100000000001,1.8402100000000001,1.8402100000000001,-8.890596514006979e+307,-9.167347331093952e+307,-8.890596514006979e+307,NaN,NaN,NaN,-8.890596514006979e+307,-9.167347331093952e+307,-8.890596514006979e+307,NaN,NaN,NaN,-8.890596514006979e+307,-9.167347331093952e+307,-8.890596514006979e+307,NaN,NaN,NaN
824335200,1.8402100000000001,1.84671,1.83641,1.84241,1.058952808441884e+308,1.0919164070633168e+308,NaN,1.058952808441884e+308,NaN,NaN,1.058952808441884e+308,1.0919164070633168e+308,NaN,1.058952808441884e+308,NaN,NaN,1.058952808441884e+308,1.0919164070633168e+308,NaN,1.058952808441884e+308,NaN,NaN
824421600,1.84241,1.84751,1.82761,1.82761,-1.3715731122271742e+308,-1.4142681078785192e+308,-1.3715731122271742e+308,NaN,NaN,NaN,-1.3715731122271742e+308,-1.4142681078785192e+308,-1.3715731122271742e+308,NaN,NaN,NaN,-1.3715731122271742e+308,-1.4142681078785192e+308,-1.3715731122271742e+308,NaN,NaN,NaN
824680800,1.82761,1.82951,1.81271,1.82951,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
824767200,1.82951,1.84041,1.8201100000000001,1.8238100000000002,9.358211444238688e+307,9.649518406553913e+307,NaN,NaN,NaN,NaN,9.358211444238688e+307,9.649518406553913e+307,NaN,NaN,NaN,NaN,9.358211444238688e+307,9.649518406553913e+307,NaN,NaN,NaN,NaN
824853600,1.8238100000000002,1.83261,1.82031,1.82531,-7.609783541883357e+307,-7.846664589150908e+307,-7.609783541883357e+307,NaN,NaN,NaN,-7.609783541883357e+307,-7.846664589150908e+307,-7.609783541883357e+307,NaN,NaN,NaN,-7.609783541883357e+307,-7.846664589150908e+307,-7.609783541883357e+307,NaN,NaN,NaN
824940000,1.82531,1.83131,1.82161,1.82161,1.1561191644988358e+308,1.192107404761553e+308,NaN,1.1561191644988358e+308,NaN,NaN,1.1561191644988358e+308,1.192107404761553e+308,NaN,1.1561191644988358e+308,NaN,NaN,1.1561191644988358e+308,1.192107404761553e+308,NaN,1.1561191644988358e+308,NaN,NaN
825026400,1.82161,1.82661,1.80651,1.81051,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825285600,1.81051,1.81891,1.80521,1.81891,-7.132407174920144e+307,-7.354428218204053e+307,NaN,NaN,NaN,NaN,-7.132407174920144e+307,-7.354428218204053e+307,NaN,NaN,NaN,NaN,-7.132407174920144e+307,-7.354428218204053e+307,NaN,NaN,NaN,NaN
825372000,1.81891,1.82221,1.81501,1.82161,5.799834194506552e+307,5.980374257231232e+307,NaN,5.799834194506552e+307,NaN,NaN,5.799834194506552e+307,5.980374257231232e+307,NaN,5.799834194506552e+307,NaN,NaN,5.799834194506552e+307,5.980374257231232e+307,NaN,5.799834194506552e+307,NaN,NaN
825458400,1.82161,1.83731,1.82161,1.83361,-8.811419439566854e+307,-9.085705594129625e+307,-8.811419439566854e+307,NaN,NaN,NaN,-8.811419439566854e+307,-9.085705594129625e+307,-8.811419439566854e+307,NaN,NaN,NaN,-8.811419439566854e+307,-9.085705594129625e+307,-8.811419439566854e+307,NaN,NaN,NaN
825544800,1.83361,1.84121,1.83091,1.8403100000000001,1.0495220818072328e+308,1.0821921161781954e+308,NaN,1.0495220818072328e+308,NaN,NaN,1.0495220818072328e+308,1.0821921161781954e+308,NaN,1.0495220818072328e+308,NaN,NaN,1.0495220818072328e+308,1.0821921161781954e+308,NaN,1.0495220818072328e+308,NaN,NaN
825631200,1.8403100000000001,1.85341,1.8359100000000002,1.8359100000000002,-1.3593582798212954e+308,-1.4016730462221523e+308,-1.3593582798212954e+308,NaN,NaN,NaN,-1.3593582798212954e+308,-1.4016730462221523e+308,-1.3593582798212954e+308,NaN,NaN,NaN,-1.3593582798212954e+308,-1.4016730462221523e+308,-1.3593582798212954e+308,NaN,NaN,NaN
825890400,1.8359100000000002,1.83911,1.83171,1.83651,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
825976800,1.83651,1.84061,1.8339100000000002,1.83771,9.27486992682987e+307,9.563582593812506e+307,NaN,NaN,NaN,NaN,9.27486992682987e+307,9.563582593812506e+307,NaN,NaN,NaN,NaN,9.27486992682987e+307,9.563582593812506e+307,NaN,NaN,NaN,NaN
826063200,1.83771,1.84161,1.83361,1.83931,-7.542013016360164e+307,-7.776784469712004e+307,-7.542013016360164e+307,NaN,NaN,NaN,-7.542013016360164e+307,-7.776784469712004e+307,-7.542013016360164e+307,NaN,NaN,NaN,-7.542013016360164e+307,-7.776784469712004e+307,-7.542013016360164e+307,NaN,NaN,NaN
826149600,1.83931,1.8443100000000001,1.83641,1.83771,1.1458231024736433e+308,1.1814908419045246e+308,NaN,1.1458231024736433e+308,NaN,NaN,1.1458231024736433e+308,1.1814908419045246e+308,NaN,1.1458231024736433e+308,NaN,NaN,1.1458231024736433e+308,1.1814908419045246e+308,NaN,1.1458231024736433e+308,NaN,NaN
826236000,1.83771,1.84131,1.82761,1.82761,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
826495200,1.82761,1.83431,1.82681,1.8319100000000001,-7.068888024890536e+307,-7.288931813145078e+307,NaN,NaN,NaN,NaN,-7.068888024890536e+307,-7.288931813145078e+307,NaN,NaN,NaN,NaN,-7.068888024890536e+307,-7.288931813145078e+307,NaN,NaN,NaN,NaN
826581600,1.8319100000000001,1.83431,1.81481,1.81481,5.748182553018229e+307,5.927114778297662e+307,NaN,5.748182553018229e+307,NaN,NaN,5.748182553018229e+307,5.927114778297662e+307,NaN,5.748182553018229e+307,NaN,NaN,5.748182553018229e+307,5.927114778297662e+307,NaN,5.748182553018229e+307,NaN,NaN
826668000,1.81481,1.81901,1.8058100000000001,1.81261,-8.732947493191762e+307,-9.004790934800061e+307,-8.732947493191762e+307,NaN,NaN,NaN,-8.732947493191762e+307,-9.004790934800061e+307,-8.732947493191762e+307,NaN,NaN,NaN,-8.732947493191762e+307,-9.004790934800061e+307,-8.732947493191762e+307,NaN,NaN,NaN
826754400,1.81261,1.81471,1.80741,1.81471,1.0401753424892481e+308,1.0725544270078271e+308,NaN,1.0401753424892481e+308,NaN,NaN,1.0401753424892481e+308,1.0725544270078271e+308,NaN,1.0401753424892481e+308,NaN,NaN,1.0401753424892481e+308,1.0725544270078271e+308,NaN,1.0401753424892481e+308,NaN,NaN
826840800,1.81471,1.81901,1.8100100000000001,1.81481,-1.3472522291707406e+308,-1.3891901525325555e+308,-1.3472522291707406e+308,NaN,NaN,NaN,-1.3472522291707406e+308,-1.3891901525325555e+308,-1.3472522291707406e+308,NaN,NaN,NaN,-1.3472522291707406e+308,-1.3891901525325555e+308,-1.3472522291707406e+308,NaN,NaN,NaN
827100000,1.81481,1.82501,1.81311,1.82501,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN
827186400,1.82501,1.82851,1.82251,1.82641,9.19227062480754e+307,9.478412100499531e+307,NaN,NaN,NaN,NaN,9.19227062480754e+307,9.478412100499531e+307,NaN,NaN,NaN,NaN,9.19227062480754e+307,9.478412100499531e+307,NaN,NaN,NaN,NaN
827272800,1.82641,1.83691,1.82461,1.83521,-7.474846035485038e+307,-7.707526682352841e+307,-7.474846035485038e+307,NaN,NaN,NaN,-7.474846035485038e+307,-7.707526682352841e+307,-7.474846035485038e+307,NaN,NaN,NaN,-7.474846035485038e+307,-7.707526682352841e+307,-7.474846035485038e+307,NaN,NaN,NaN
827359200,1.83521,1.84971,1.83431,1.83881,1.1356187341911726e+308,1.170968827077688e+308,NaN,1.1356187341911726e+308,NaN,NaN,1.1356187341911726e+308,1.170968827077688e+308,NaN,1.1356187341911726e+308,NaN,NaN,1.1356187341911726e+308,1.170968827077688e+308,NaN,1.1356187341911726e+308,NaN,NaN
